sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split,dedup_group_id,dedup_role,dedup_keep,d3_split
flip__0054,flip,0054,5,13,training,training/flip/0054_000000013.jpg,52bdc48ea86cc1ace7fbf463fe663cff1c25ce149b95600d3f2cda628146df0c,E03,train,,unique,1,training
flip__0054,flip,0054,6,14,training,training/flip/0054_000000014.jpg,57ad392e3ff88d44a1435e21e392f5532709a946abb657dc4ea25e8a8347d554,E03,train,,unique,1,training
flip__0054,flip,0054,7,15,testing,testing/flip/0054_000000015.jpg,0cc0461f23fd3b1540b888a7126a2a98cb7ca9498572be6d707de4aa5c666593,E03,train,,unique,1,testing
flip__0054,flip,0054,8,16,training,training/flip/0054_000000016.jpg,eb69fa539b8de5fd26640d2748d414ff3fb3324f06f706db36d3fb2470c0530f,E03,train,,unique,1,training
flip__0054,flip,0054,9,17,training,training/flip/0054_000000017.jpg,5bb6f8263fa80e43cafce26dba3aed48d4fe17f35ff200b5f4d5988633410d91,E03,train,,unique,1,training
flip__0054,flip,0054,10,18,training,training/flip/0054_000000018.jpg,f8ec4312703b9ca022707f898e7cd39fac28ee92691090cfacd1df77bc190504,E03,train,,unique,1,training
flip__0054,flip,0054,11,19,testing,testing/flip/0054_000000019.jpg,290e2e2cfe0d22877e57bde290561b05c4302318fd57f7994180a13b4593ea3c,E03,train,,unique,1,testing
flip__0054,flip,0054,12,20,training,training/flip/0054_000000020.jpg,baf96738363a6f481fa389e454a3be8c758c261e45ccbe791fa9b4838b370d9b,E03,train,,unique,1,training
flip__0054,flip,0054,13,21,training,training/flip/0054_000000021.jpg,8b2f8db09d47920ac13a64e928ba2810dce63c7ab9cd2c67cfd919b2f5b5da1f,E03,train,,unique,1,training
flip__0054,flip,0054,14,22,training,training/flip/0054_000000022.jpg,9de5c0a9aa681ebd680a5dcbcdbc2773c3c20eb75613a4b5e3cd16b52eb4012c,E03,train,,unique,1,training
flip__0054,flip,0054,15,23,training,training/flip/0054_000000023.jpg,3570932c487bab94c235b8dfaad3181b01e029b3a3770c1859945e1eeb578a15,E03,train,,unique,1,training
flip__0054,flip,0054,16,24,testing,testing/flip/0054_000000024.jpg,fabf5555673a111cf54ab21347b2de67fad031d3abe1d233b5e70c875a3f816f,E03,train,,unique,1,testing
flip__0054,flip,0054,17,25,training,training/flip/0054_000000025.jpg,f718d722e4bbb853b227a6116908b8581b411af9cc0c77cbbec275750a4a84fa,E03,train,,unique,1,training
flip__0054,flip,0054,18,26,training,training/flip/0054_000000026.jpg,882f36e690c1df0dc6f5c01c9f3aad914e57d8cddd52acaf13d3be6cbd02e938,E03,train,,unique,1,training
flip__0054,flip,0054,19,27,testing,testing/flip/0054_000000027.jpg,94cef5a9bde71e6b8c3d07ed48b2bdd3e064250a3f5ea8fcba9da101254c0f9a,E03,train,,unique,1,testing
flip__0054,flip,0054,20,28,training,training/flip/0054_000000028.jpg,a498ef9fd89385770bebc43e9cb5180bc8f72e81491db03a9a279d72dc6d531a,E03,train,,unique,1,training
flip__0054,flip,0054,21,29,training,training/flip/0054_000000029.jpg,bc4b5f50d0c738604863d3b951fa00a666bb07e54f25ea4296d1c304795d5995,E03,train,,unique,1,training
flip__0055,flip,0055,0,11,training,training/flip/0055_000000011.jpg,d5355475a0183b87873246f4da50c224ec8c6d0ad45bd5a9a56037f76917cffd,E03,train,,unique,1,training
flip__0055,flip,0055,1,12,training,training/flip/0055_000000012.jpg,d85f0e0312123540e638c024f3d3c4456a3d9e6f0c1ea9cd4a5b04b859b3b43c,E03,train,,unique,1,training
flip__0055,flip,0055,2,13,training,training/flip/0055_000000013.jpg,bc21c986d4e9c5b9872a433e0db8b60d0590493a1e880ec0255613e006755bb3,E03,train,,unique,1,training
flip__0055,flip,0055,3,14,training,training/flip/0055_000000014.jpg,021b0a7fea857514c284f994ea84276868c3da463858ede4bd094fff2c264081,E03,train,,unique,1,training
flip__0055,flip,0055,4,15,testing,testing/flip/0055_000000015.jpg,ea0fc176259249f73a36fb0d72b075b04ebd77bf2d32db188ce79b9dda97e272,E03,train,,unique,1,testing
flip__0055,flip,0055,5,16,training,training/flip/0055_000000016.jpg,093aeebf2af3dd4baab96345760d05587a29df28222787cf9e31002e0812a7bb,E03,train,,unique,1,training
flip__0055,flip,0055,6,17,training,training/flip/0055_000000017.jpg,4ef2eb083dd03df14802654a8b4ba27621bee20af4b16d97ddf69a92ba4a832b,E03,train,,unique,1,training
flip__0055,flip,0055,7,18,training,training/flip/0055_000000018.jpg,d5d56211927f27b5dd5867128f4b378acd7c326b79e97d6385cd9a56c81f34bc,E03,train,,unique,1,training
flip__0055,flip,0055,8,19,training,training/flip/0055_000000019.jpg,1cfe8a092a97caf8d57a5abea04f57549042e11f44898bbea2be45974f7785a8,E03,train,,unique,1,training
flip__0055,flip,0055,9,20,training,training/flip/0055_000000020.jpg,11b327fb140681c8e559ae79060a1dd21edac094b5a1acfd1c790e7d26bf85cf,E03,train,,unique,1,training
flip__0055,flip,0055,10,21,training,training/flip/0055_000000021.jpg,cf8c54ee1d674748b7dbcc26be5ca6155137cedd7ab2aa312902d50bcbea05db,E03,train,,unique,1,training
flip__0055,flip,0055,11,22,training,training/flip/0055_000000022.jpg,4eb64abdbbe2f5162b13f61393c401f726a135829fe17a6e3b3d26d011485e1f,E03,train,,unique,1,training
flip__0055,flip,0055,12,23,training,training/flip/0055_000000023.jpg,d683f82c2a289aeef728507bd88be5aea0e55ea9b66382e11459c10e58708972,E03,train,,unique,1,training
flip__0055,flip,0055,13,24,testing,testing/flip/0055_000000024.jpg,936ac3848863583718d6054dc70167a9dc249253c119fba6b165ffde4362c17d,E03,train,,unique,1,testing
flip__0055,flip,0055,14,25,training,training/flip/0055_000000025.jpg,5003ddc8f7def5b8574f1d89e877fe27bfebafee4d51facc4cd2acd6c101df1b,E03,train,,unique,1,training
flip__0055,flip,0055,15,26,training,training/flip/0055_000000026.jpg,57dec42cccffbc797a2930b1c45df3322d1b8464a744a47a492270befa7534f1,E03,train,,unique,1,training
flip__0055,flip,0055,16,27,testing,testing/flip/0055_000000027.jpg,4fee450317055557e3c72efc7cdbdf834ec48ae74d63acfe69247bcb1ff4f6a4,E03,train,,unique,1,testing
flip__0055,flip,0055,17,28,testing,testing/flip/0055_000000028.jpg,c9aa1167c1fe2323251202f1a6f398abfd5dcd33a7c3d18298d1ae8896e6446a,E03,train,,unique,1,testing
flip__0055,flip,0055,18,29,training,training/flip/0055_000000029.jpg,8b54e6664e9a82dfba6e7cb835bd92892b0d9aab3699c0405fbcf690b280fea8,E03,train,170,representative,1,training
flip__0056,flip,0056,0,14,training,training/flip/0056_000000014.jpg,f0c39cc8291c359005524e674687ae5eb2904732214b332508fe921e26c4e287,E07,train,,unique,1,training
flip__0056,flip,0056,1,15,training,training/flip/0056_000000015.jpg,d852ca246326df10792fea4eb7ea60d1f14372384cc27fea9e9fff01211ec4b3,E07,train,103,representative,1,training
flip__0056,flip,0056,4,18,training,training/flip/0056_000000018.jpg,910f067c9324776e0f3489003b81ee028ce442a9cdd70174efddbcbaa5f41c89,E07,train,,unique,1,training
flip__0056,flip,0056,5,19,training,training/flip/0056_000000019.jpg,c1581afc2a2c9505aa3326f77d27edc541778e60397d6451d2a09e6cdf182d45,E07,train,,unique,1,training
flip__0056,flip,0056,6,20,training,training/flip/0056_000000020.jpg,1927b8392b6a4e4f31f225a5b94cd58b88e98ee9e9030e8c4d001605b6c83e3b,E07,train,,unique,1,training
flip__0056,flip,0056,7,21,training,training/flip/0056_000000021.jpg,a00f2d9b17d2d9838f42629976a5447f463253cc91038b1259c3559d3e41799a,E07,train,,unique,1,training
flip__0056,flip,0056,8,22,training,training/flip/0056_000000022.jpg,7d9eb1fc471c2639d71ddde61edfc1fdcd9b0f8e5ad7ebe7de99215be3735926,E07,train,,unique,1,training
flip__0056,flip,0056,9,23,training,training/flip/0056_000000023.jpg,16c609485f2f43b21c2eb987d5516845c4f77b10089b895a64f73297cb3b5cfd,E07,train,,unique,1,training
flip__0056,flip,0056,10,24,training,training/flip/0056_000000024.jpg,c770a6fa2e26947dad86d355dca96347517edb6dd8a0dc6550af3362fd6398d7,E07,train,,unique,1,training
flip__0056,flip,0056,11,25,training,training/flip/0056_000000025.jpg,1a9cc221a99c239a3f928ced1687f7aecde5c2145c2ff1d8c25b051a354db1db,E07,train,,unique,1,training
flip__0056,flip,0056,12,26,training,training/flip/0056_000000026.jpg,a8824d97e682df29b97a64a4f50cf7daab834f74d326e516e2f76d8fdafa5182,E07,train,,unique,1,training
flip__0056,flip,0056,13,27,training,training/flip/0056_000000027.jpg,130dc52a2579d04289815bbcb3b22c12bd65e9c5d54f6832bc4b1d6b2404d1c6,E07,train,,unique,1,training
flip__0056,flip,0056,14,28,training,training/flip/0056_000000028.jpg,08cb696d355e2a098263cad6104230eea4fdef6410bf4c7c9294755d444dca0b,E07,train,,unique,1,training
flip__0056,flip,0056,15,29,training,training/flip/0056_000000029.jpg,4c1011830ac42727ac50b859e23b38aacfa31afc15cf867777516fff378ee240,E07,train,,unique,1,training
flip__0056,flip,0056,16,30,testing,testing/flip/0056_000000030.jpg,6f88715ed261d415bb51dddb825c24d483bebdcbada9af2b05ac1a85f9899d35,E07,train,,unique,1,testing
flip__0057,flip,0057,0,11,training,training/flip/0057_000000011.jpg,2118e49d1ce04047329abda264cba8f41a8305f37b4f68955914b89763dedd82,E07,train,,unique,1,training
flip__0057,flip,0057,1,12,training,training/flip/0057_000000012.jpg,abef0a4cae0568122afb313abe51d68606d1009aca0c2a10475dc4ddbc1d4290,E07,train,,unique,1,training
flip__0057,flip,0057,2,13,training,training/flip/0057_000000013.jpg,f8fb3e79ca4934963278d0a7b7906d2ea1796c0c76cfc1897be2c8516216c786,E07,train,,unique,1,training
flip__0057,flip,0057,3,14,training,training/flip/0057_000000014.jpg,9f7cf6a8cef6cf30ea358d2e9fba5455c095c92c2e7053df9fdcadefafd2d183,E07,train,,unique,1,training
flip__0057,flip,0057,4,15,training,training/flip/0057_000000015.jpg,fb4c7ab36f7341a9026b65102cb7d731ac6614de5b85cf1805c91c23d24cc1ea,E07,train,,unique,1,training
flip__0057,flip,0057,5,16,training,training/flip/0057_000000016.jpg,c9229bdbb162c7605f25ebd413bf207b2d2e47be507bc11d7263bfcc5e2449ce,E07,train,,unique,1,training
flip__0057,flip,0057,6,17,training,training/flip/0057_000000017.jpg,2c879d37d4c46f97faa40cc789b260064edc46f1f72b45a107137b6e28dbfedd,E07,train,,unique,1,training
flip__0057,flip,0057,7,18,training,training/flip/0057_000000018.jpg,7afd826cbb1761b11c7827be13ee0627a68696057aceb53b9f6dad6e639805da,E07,train,,unique,1,training
flip__0057,flip,0057,8,19,testing,testing/flip/0057_000000019.jpg,554c5c8c97580f66cc52eb19d6301e672aed27a40efe07a986b5880023d3cd96,E07,train,,unique,1,testing
flip__0057,flip,0057,9,20,training,training/flip/0057_000000020.jpg,b1504ae70531e449e2f45422bafd575e8aa6f3c75bfb7b8a04dc0e7e7a3d930c,E07,train,,unique,1,training
flip__0057,flip,0057,10,21,training,training/flip/0057_000000021.jpg,6f9dc1c1b037682f6c95ac55549047d5e6b72a236b443ac50858eb6816ba1c3a,E07,train,,unique,1,training
flip__0057,flip,0057,11,22,training,training/flip/0057_000000022.jpg,b467e3843f8ad00360637617788600de6df2249a30ceaf468133e4ba53d62e29,E07,train,,unique,1,training
flip__0057,flip,0057,12,23,training,training/flip/0057_000000023.jpg,03c2223d72fd8bc5e39f1c9fd48afb44c06016775724e24ac9452562639c739d,E07,train,,unique,1,training
flip__0057,flip,0057,13,24,training,training/flip/0057_000000024.jpg,83b78c281c0319d61a8a035c68327606560456780b339a7057e6661e839f0cdd,E07,train,,unique,1,training
flip__0057,flip,0057,14,25,training,training/flip/0057_000000025.jpg,6105fb4aa86104559d159769c2f7801e758f43280dca29f179ce1a7aab1481ab,E07,train,,unique,1,training
flip__0057,flip,0057,15,26,training,training/flip/0057_000000026.jpg,06f10282bca1b29f1f38141b00ac493ca447d2eedf7787239ec5cbeca7df0260,E07,train,,unique,1,training
flip__0057,flip,0057,16,27,training,training/flip/0057_000000027.jpg,3bbe67270c33fc6fcb4cf1e1a233f8ad6932d1cac108ef77c504d5eb70f65209,E07,train,,unique,1,training
flip__0057,flip,0057,17,28,training,training/flip/0057_000000028.jpg,45eaa8318db8589454418f9d021d9e24fd3b3abf43f43f5b09bfb391685cf0bc,E07,train,,unique,1,training
flip__0057,flip,0057,18,29,training,training/flip/0057_000000029.jpg,d6915db58e49c20d799fa68263f304976b7b4d663253b6b6730c761fa0235984,E07,train,,unique,1,training
flip__0057,flip,0057,19,30,testing,testing/flip/0057_000000030.jpg,e3afa3b360dffafaca2770ec33cb58a71754aa28ef73102b94505c4f18be58ea,E07,train,,unique,1,testing
flip__0058,flip,0058,0,1,training,training/flip/0058_000000001.jpg,8d5013d48c31acc23e68e25f92fa9aa44fb06867ec012ed646f040f50128f36a,E15,train,85,representative,1,training
flip__0058,flip,0058,4,5,training,training/flip/0058_000000005.jpg,70a033a71b7252440d37d949bd839828cba5e93c94208e8e6e0bb399d1684d15,E15,train,43,representative,1,training
flip__0058,flip,0058,14,15,training,training/flip/0058_000000015.jpg,864158358b6b1b9c1bc93820c2c417f981d3d2c397879e16869894038970089c,E15,train,,unique,1,training
flip__0058,flip,0058,15,16,training,training/flip/0058_000000016.jpg,df1769157d402674bb77d893719cf3cb3ce448027e1c311a25026af73bde5f45,E15,train,,unique,1,training
flip__0058,flip,0058,16,17,training,training/flip/0058_000000017.jpg,6625993ddc34167bac0a5d2e4a33a549c9987ed65f0c6f465936960e094dc334,E15,train,,unique,1,training
flip__0058,flip,0058,17,18,training,training/flip/0058_000000018.jpg,224d722a6598c618b0f6b17f80b7a1021a639fff40a17f10b7a19d9c0b4337be,E15,train,,unique,1,training
flip__0058,flip,0058,18,19,testing,testing/flip/0058_000000019.jpg,f4215dfe0370efedba9ab37dffffb4b9df787d366d12c6db509252b0fbc5cbab,E15,train,,unique,1,testing
flip__0058,flip,0058,19,20,training,training/flip/0058_000000020.jpg,eb5a3d00bac2603bf01fdb9086b97652e2d9b604add9c79864b9f725026f20bc,E15,train,,unique,1,training
flip__0058,flip,0058,20,21,testing,testing/flip/0058_000000021.jpg,832a7e9742456c172d7a7596e71fcda9868e72f07b4c699757eccc0c92ce0978,E15,train,,unique,1,testing
flip__0058,flip,0058,21,22,training,training/flip/0058_000000022.jpg,54073781734f740ab473b4eff51356fefe30fb64099f3c563ebaf6549da68955,E15,train,,unique,1,training
flip__0058,flip,0058,22,23,training,training/flip/0058_000000023.jpg,5eb819fea37bcb6d23a99518fd8d65da6f57a7bcaeb705e0e0cf103009f10d69,E15,train,,unique,1,training
flip__0058,flip,0058,23,24,training,training/flip/0058_000000024.jpg,dc409b0b4467ccb4ae48a52fd607336123c4c66ca165c3a819a3fbe1cb77fb80,E15,train,,unique,1,training
flip__0058,flip,0058,24,25,training,training/flip/0058_000000025.jpg,299273962b62a9f2b2ab36adc50ebe466fd56f3fae59bbd7c2c49c509e05ff9f,E15,train,,unique,1,training
flip__0058,flip,0058,25,26,training,training/flip/0058_000000026.jpg,65d107fd60ea0c86d20d8bd32b5e20376582871a88d5c9b3764f5ece7f9a4f1e,E15,train,,unique,1,training
flip__0058,flip,0058,26,27,testing,testing/flip/0058_000000027.jpg,c57cf7c0e0833fa7aa1f0f5796acd1e22a5054fc13ca0e8e887baf521e4e4908,E15,train,,unique,1,testing
flip__0058,flip,0058,27,28,training,training/flip/0058_000000028.jpg,a758b788ccf52758d32d6fbf3d9bf73a4589eaa45c1e1741a949bec7c7f409ad,E15,train,,unique,1,training
flip__0058,flip,0058,28,29,training,training/flip/0058_000000029.jpg,0b930cacc56e6cea8ce5651542ee25439dccd92ba2d5b02539c5cf71dd9a3bbc,E15,train,,unique,1,training
flip__0059,flip,0059,0,1,training,training/flip/0059_000000001.jpg,7c0313ca014a8acf4ef6dc365b07f77f2a4d21cc724424e6bc35ad04bf0dcbe7,E03,train,171,representative,1,training
flip__0059,flip,0059,2,3,training,training/flip/0059_000000003.jpg,9fbb8a5c15b01dbd8501ae37c98626d0268896302ae79f6af58a3231cac947b5,E03,train,122,representative,1,training
flip__0059,flip,0059,5,6,training,training/flip/0059_000000006.jpg,e151816267b1d17d0a83e062ca07599b452ca4609cda5f9ac65dcc8eeeb6a0f0,E03,train,172,representative,1,training
flip__0059,flip,0059,7,8,training,training/flip/0059_000000008.jpg,215c044e257a9653ade1d61d11942330e874049ddc35bf75fd20e85c53e09643,E03,train,,unique,1,training
flip__0059,flip,0059,8,9,training,training/flip/0059_000000009.jpg,00e293d5142a4117bc3a6ecaaa13d4973aecdd7760d55267232f734387f3e7a3,E03,train,,unique,1,training
flip__0059,flip,0059,9,10,training,training/flip/0059_000000010.jpg,b57b908f6fa69b50d2fc523e81242d5fe952a86877a37ba3df3dbe23e726148d,E03,train,,unique,1,training
flip__0059,flip,0059,10,11,training,training/flip/0059_000000011.jpg,88238a377a60ac0dffd2c2dc012407ef3cf65b9fc3410b3044673f151f3c861f,E03,train,,unique,1,training
flip__0059,flip,0059,11,12,training,training/flip/0059_000000012.jpg,f3d1845790f9fb69060966fa89c2ba06bcaf28b22279ebb04077e56609cb50db,E03,train,,unique,1,training
flip__0059,flip,0059,12,13,training,training/flip/0059_000000013.jpg,622301b6dda187726c9dcf44d3181baac1649935f81ac0ad7b5782819c7ddffd,E03,train,,unique,1,training
flip__0059,flip,0059,13,14,training,training/flip/0059_000000014.jpg,8a661415b23664becceaf949e122b1b5bb3dcb5bee8926c66e8f7a4c06d1d683,E03,train,,unique,1,training
flip__0059,flip,0059,14,15,testing,testing/flip/0059_000000015.jpg,a9ee4dce8b6331f98b84d7ba66d78c8b9e6d8e164405c81ee168dbde6c764cbe,E03,train,,unique,1,testing
flip__0059,flip,0059,15,16,testing,testing/flip/0059_000000016.jpg,2c47f9d977b8da28ddf7535330741391d89635eea5dcb3405164253e2f4ef56c,E03,train,,unique,1,testing
flip__0059,flip,0059,16,17,testing,testing/flip/0059_000000017.jpg,7364d1cafd3568cdc9a4e170950b8809099d222fdd9b200a1c8f684861f333b4,E03,train,,unique,1,testing
flip__0059,flip,0059,17,18,training,training/flip/0059_000000018.jpg,c5ed37901e1bcf6eccc247e04893288ea4b43eef4ab7fe459a0559b94c78518e,E03,train,,unique,1,training
flip__0059,flip,0059,18,19,training,training/flip/0059_000000019.jpg,5d2d894c4c51d69e5a85539c16c0d7def2dc95234a1f0c060e84fa069e6bc72b,E03,train,,unique,1,training
flip__0059,flip,0059,19,20,testing,testing/flip/0059_000000020.jpg,773a702ae38d5281e59fc95d1d05b2c3947b3746594c17ad75e55d78e59bdb1f,E03,train,,unique,1,testing
flip__0059,flip,0059,20,21,training,training/flip/0059_000000021.jpg,bf89d3969f94268f3c14b80cbca06084a246b112be65290b42ab54d3a72f20f8,E03,train,,unique,1,training
flip__0059,flip,0059,21,22,training,training/flip/0059_000000022.jpg,6743fd64e64c0ae7174e7d8174101486fc5269e7bcd4a9fac3ffd57e0e268041,E03,train,,unique,1,training
flip__0059,flip,0059,22,23,training,training/flip/0059_000000023.jpg,beff9f1ef1ad2127664a021ecd5d48a014270121588538dc0f225f4760121b77,E03,train,,unique,1,training
flip__0059,flip,0059,23,24,training,training/flip/0059_000000024.jpg,58635390deb312e68a396d82c9df235ac0ad4733243f4e5b5b9e2c3fb1487e6d,E03,train,,unique,1,training
flip__0059,flip,0059,24,25,training,training/flip/0059_000000025.jpg,cf9d91759be71e757b009f70ad233f5cb72ed964a4e3c3bc5cd880f0abdeaab1,E03,train,,unique,1,training
flip__0059,flip,0059,25,26,training,training/flip/0059_000000026.jpg,e39c5d363185a34251733584590762ebb61a5209ea988713025ac3c89f59d308,E03,train,,unique,1,training
flip__0059,flip,0059,26,27,training,training/flip/0059_000000027.jpg,88954ef3bf05f23689cb97d7b3c44fd9791ab5d102dd87228c0db563ae0af2a7,E03,train,,unique,1,training
flip__0059,flip,0059,27,28,testing,testing/flip/0059_000000028.jpg,c109b536e6d76be3e06ef25a36940af2300cdf80c99e9f44f2e03ca76fee704d,E03,train,,unique,1,testing
flip__0059,flip,0059,28,29,training,training/flip/0059_000000029.jpg,63a6683f32fc9ca85a1b117dc46282722186f08c21758052e0d12d71be3d3cf3,E03,train,,unique,1,training
flip__0059,flip,0059,29,30,training,training/flip/0059_000000030.jpg,d8681c45f9786a623381c15bdb36e4973dd05b28fca56adb7537584152d0f44f,E03,train,,unique,1,training
flip__0060,flip,0060,0,1,training,training/flip/0060_000000001.jpg,dd51413748d12613dff83dcf9121a8e22117e05d3d57cef9ea61f6d8804ebadf,S17,test,74,representative,1,training
flip__0060,flip,0060,5,6,testing,testing/flip/0060_000000006.jpg,93b962f220122312fc68269d0a257d645bf1e7399ce3ec2117bbbf40d1592d30,S17,test,145,representative,1,testing
flip__0060,flip,0060,7,8,testing,testing/flip/0060_000000008.jpg,d400d1fdbebc1b6941fa618787eef67fc649f801d89d05091bc01427a74159b6,S17,test,86,representative,1,testing
flip__0060,flip,0060,11,12,training,training/flip/0060_000000012.jpg,00c916ad791e960bd3633b207e972dbc4d35cc2d5b3d1cf59c5ec14d4c3b17ba,S17,test,146,representative,1,training
flip__0060,flip,0060,13,14,training,training/flip/0060_000000014.jpg,ddbd82d9d44ba3e4790032282d2da83dd3d5290cf6b3c8d25c2790ea9fe06c53,S17,test,,unique,1,training
flip__0060,flip,0060,14,15,training,training/flip/0060_000000015.jpg,2ec30c5fd1a95e14a7a9f8050112827dd54e839dfcd2bd05448d029fe9fe7f85,S17,test,,unique,1,training
flip__0060,flip,0060,15,16,training,training/flip/0060_000000016.jpg,3095c16ae631d021e5417c68ca326c4f94e3c3d1e9da720350be9ee4b4e920b6,S17,test,,unique,1,training
flip__0060,flip,0060,16,17,training,training/flip/0060_000000017.jpg,469fb55cab8ea4ba6257c72eefe8a69f0e7e9129ce9d9e5b979e2a3a65c95fcd,S17,test,,unique,1,training
flip__0060,flip,0060,17,18,training,training/flip/0060_000000018.jpg,2c0d133b2234e439e6c63df68fca54e65f766f8ca3a5aaba64e3248eeae593a1,S17,test,,unique,1,training
