sequence_id,label,video_id,sample_position_index,sequence_frame_index,frame_num,path,numeric_token_count,top_candidates,left_page_candidate,right_page_candidate,pair_score
flip__0058,flip,0058,0,0,1,training/flip/0058_000000001.jpg,37,"[{""value"": 3, ""conf"": 0.0, ""cx"": 0.109, ""cy"": 0.265, ""score"": 1.451}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.194, ""cy"": 0.266, ""score"": 1.438}, {""value"": 12, ""conf"": 0.0, ""cx"": 0.744, ""cy"": 0.262, ""score"": 1.43}, {""value"": 81, ""conf"": 0.0, ""cx"": 0.307, ""cy"": 0.26, ""score"": 1.424}, {""value"": 2, ""conf"": 79.0, ""cx"": 0.117, ""cy"": 0.36, ""score"": 1.392}, {""value"": 1, ""conf"": 23.0, ""cx"": 0.648, ""cy"": 0.357, ""score"": 0.799}, {""value"": 1, ""conf"": 12.0, ""cx"": 0.395, ""cy"": 0.285, ""score"": 0.718}, {""value"": 2, ""conf"": 10.0, ""cx"": 0.584, ""cy"": 0.356, ""score"": 0.66}]",2,1,4.4411
flip__0058,flip,0058,1,7,8,training/flip/0058_000000008.jpg,43,"[{""value"": 19, ""conf"": 0.0, ""cx"": 0.698, ""cy"": 0.263, ""score"": 1.423}, {""value"": 278, ""conf"": 62.0, ""cx"": 0.305, ""cy"": 0.645, ""score"": 1.197}, {""value"": 3, ""conf"": 50.0, ""cx"": 0.798, ""cy"": 0.357, ""score"": 1.091}, {""value"": 10, ""conf"": 7.0, ""cx"": 0.569, ""cy"": 0.309, ""score"": 0.651}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.105, ""cy"": 0.32, ""score"": 0.624}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.088, ""cy"": 0.327, ""score"": 0.624}, {""value"": 72, ""conf"": 0.0, ""cx"": 0.088, ""cy"": 0.334, ""score"": 0.62}, {""value"": 73, ""conf"": 0.0, ""cx"": 0.089, ""cy"": 0.341, ""score"": 0.616}]",1,3,2.5155
flip__0058,flip,0058,2,14,15,training/flip/0058_000000015.jpg,41,"[{""value"": 1, ""conf"": 0.0, ""cx"": 0.179, ""cy"": 0.266, ""score"": 1.44}, {""value"": 1, ""conf"": 47.0, ""cx"": 0.232, ""cy"": 0.299, ""score"": 1.086}, {""value"": 170, ""conf"": 29.0, ""cx"": 0.107, ""cy"": 0.347, ""score"": 0.9}, {""value"": 1, ""conf"": 28.0, ""cx"": 0.273, ""cy"": 0.379, ""score"": 0.849}, {""value"": 15, ""conf"": 26.0, ""cx"": 0.342, ""cy"": 0.366, ""score"": 0.826}, {""value"": 8, ""conf"": 13.0, ""cx"": 0.341, ""cy"": 0.373, ""score"": 0.693}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.12, ""cy"": 0.29, ""score"": 0.637}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.106, ""cy"": 0.318, ""score"": 0.625}]",,,
flip__0058,flip,0058,3,21,22,training/flip/0058_000000022.jpg,38,"[{""value"": 35, ""conf"": 83.0, ""cx"": 0.448, ""cy"": 0.86, ""score"": 2.293}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.214, ""cy"": 0.267, ""score"": 1.434}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.338, ""cy"": 0.271, ""score"": 1.414}, {""value"": 235, ""conf"": 79.0, ""cx"": 0.807, ""cy"": 0.346, ""score"": 1.388}, {""value"": 255, ""conf"": 73.0, ""cx"": 0.794, ""cy"": 0.338, ""score"": 1.33}, {""value"": 20, ""conf"": 21.0, ""cx"": 0.607, ""cy"": 0.345, ""score"": 0.778}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.119, ""cy"": 0.289, ""score"": 0.638}, {""value"": 70, ""conf"": 0.0, ""cx"": 0.087, ""cy"": 0.311, ""score"": 0.632}]",35,235,2.8809
flip__0058,flip,0058,4,28,29,training/flip/0058_000000029.jpg,11,"[{""value"": 7, ""conf"": 15.0, ""cx"": 0.494, ""cy"": 0.959, ""score"": 1.255}, {""value"": 233, ""conf"": 48.0, ""cx"": 0.804, ""cy"": 0.344, ""score"": 1.078}, {""value"": 110, ""conf"": 0.0, ""cx"": 0.636, ""cy"": 0.32, ""score"": 0.585}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.661, ""cy"": 0.333, ""score"": 0.582}, {""value"": 1010, ""conf"": 0.0, ""cx"": 0.674, ""cy"": 0.34, ""score"": 0.581}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.626, ""cy"": 0.328, ""score"": 0.58}, {""value"": 102, ""conf"": 0.0, ""cx"": 0.86, ""cy"": 0.423, ""score"": 0.167}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.625, ""cy"": 0.387, ""score"": 0.15}]",7,233,1.5337
flip__0059,flip,0059,0,0,1,training/flip/0059_000000001.jpg,40,"[{""value"": 280, ""conf"": 79.0, ""cx"": 0.304, ""cy"": 0.642, ""score"": 1.365}, {""value"": 5, ""conf"": 29.0, ""cx"": 0.458, ""cy"": 0.866, ""score"": 1.354}, {""value"": 9, ""conf"": 56.0, ""cx"": 0.796, ""cy"": 0.34, ""score"": 1.159}, {""value"": 22, ""conf"": 52.0, ""cx"": 0.071, ""cy"": 0.334, ""score"": 1.142}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.452, ""cy"": 0.916, ""score"": 1.09}, {""value"": 9, ""conf"": 24.0, ""cx"": 0.166, ""cy"": 0.316, ""score"": 0.857}, {""value"": 1, ""conf"": 18.0, ""cx"": 0.761, ""cy"": 0.637, ""score"": 0.763}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.086, ""cy"": 0.294, ""score"": 0.64}]",2,1,3.6527
flip__0059,flip,0059,1,7,8,training/flip/0059_000000008.jpg,34,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.069, ""cy"": 0.252, ""score"": 1.464}, {""value"": 4, ""conf"": 87.0, ""cx"": 0.335, ""cy"": 0.668, ""score"": 1.454}, {""value"": 5, ""conf"": 65.0, ""cx"": 0.191, ""cy"": 0.289, ""score"": 1.277}, {""value"": 280, ""conf"": 69.0, ""cx"": 0.307, ""cy"": 0.642, ""score"": 1.265}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.456, ""cy"": 0.915, ""score"": 1.089}, {""value"": 7, ""conf"": 35.0, ""cx"": 0.211, ""cy"": 0.289, ""score"": 0.974}, {""value"": 1, ""conf"": 26.0, ""cx"": 0.139, ""cy"": 0.369, ""score"": 0.855}, {""value"": 1183, ""conf"": 50.0, ""cx"": 0.147, ""cy"": 0.415, ""score"": 0.671}]",,,
flip__0059,flip,0059,2,14,15,testing/flip/0059_000000015.jpg,35,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.065, ""cy"": 0.247, ""score"": 1.467}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.085, ""cy"": 0.261, ""score"": 1.457}, {""value"": 20, ""conf"": 0.0, ""cx"": 0.272, ""cy"": 0.279, ""score"": 1.42}, {""value"": 3, ""conf"": 53.0, ""cx"": 0.196, ""cy"": 0.372, ""score"": 1.115}, {""value"": 1, ""conf"": 45.0, ""cx"": 0.104, ""cy"": 0.309, ""score"": 1.08}, {""value"": 240, ""conf"": 38.0, ""cx"": 0.308, ""cy"": 0.638, ""score"": 0.953}, {""value"": 72, ""conf"": 31.0, ""cx"": 0.169, ""cy"": 0.311, ""score"": 0.929}, {""value"": 5, ""conf"": 65.0, ""cx"": 0.171, ""cy"": 0.533, ""score"": 0.791}]",,,
flip__0059,flip,0059,3,22,23,training/flip/0059_000000023.jpg,48,"[{""value"": 8, ""conf"": 26.0, ""cx"": 0.916, ""cy"": 0.274, ""score"": 1.71}, {""value"": 1, ""conf"": 26.0, ""cx"": 0.875, ""cy"": 0.273, ""score"": 1.705}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.068, ""cy"": 0.248, ""score"": 1.466}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.087, ""cy"": 0.262, ""score"": 1.456}, {""value"": 280, ""conf"": 79.0, ""cx"": 0.309, ""cy"": 0.639, ""score"": 1.363}, {""value"": 10, ""conf"": 58.0, ""cx"": 0.209, ""cy"": 0.306, ""score"": 1.196}, {""value"": 3, ""conf"": 26.0, ""cx"": 0.231, ""cy"": 0.367, ""score"": 0.842}, {""value"": 3, ""conf"": 69.0, ""cx"": 0.303, ""cy"": 0.532, ""score"": 0.811}]",2,1,5.4205
flip__0059,flip,0059,4,29,30,training/flip/0059_000000030.jpg,22,"[{""value"": 4, ""conf"": 52.0, ""cx"": 0.449, ""cy"": 0.824, ""score"": 1.965}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.805, ""cy"": 0.277, ""score"": 1.432}, {""value"": 2, ""conf"": 31.0, ""cx"": 0.419, ""cy"": 0.62, ""score"": 0.857}, {""value"": 1, ""conf"": 19.0, ""cx"": 0.643, ""cy"": 0.326, ""score"": 0.773}, {""value"": 3, ""conf"": 16.0, ""cx"": 0.589, ""cy"": 0.32, ""score"": 0.739}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.877, ""cy"": 0.286, ""score"": 0.639}, {""value"": 38, ""conf"": 0.0, ""cx"": 0.746, ""cy"": 0.287, ""score"": 0.619}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.622, ""cy"": 0.291, ""score"": 0.598}]",4,5,5.6472
flip__0060,flip,0060,0,0,1,training/flip/0060_000000001.jpg,42,"[{""value"": 3, ""conf"": 0.0, ""cx"": 0.068, ""cy"": 0.252, ""score"": 1.464}, {""value"": 7, ""conf"": 31.0, ""cx"": 0.483, ""cy"": 0.252, ""score"": 1.311}, {""value"": 82, ""conf"": 41.0, ""cx"": 0.313, ""cy"": 0.639, ""score"": 0.983}, {""value"": 3, ""conf"": 34.0, ""cx"": 0.08, ""cy"": 0.324, ""score"": 0.966}, {""value"": 2, ""conf"": 82.0, ""cx"": 0.316, ""cy"": 0.472, ""score"": 0.937}, {""value"": 7, ""conf"": 23.0, ""cx"": 0.431, ""cy"": 0.369, ""score"": 0.781}, {""value"": 31, ""conf"": 58.0, ""cx"": 0.199, ""cy"": 0.613, ""score"": 0.757}, {""value"": 2, ""conf"": 17.0, ""cx"": 0.248, ""cy"": 0.379, ""score"": 0.743}]",,,
flip__0060,flip,0060,1,14,15,training/flip/0060_000000015.jpg,49,"[{""value"": 3, ""conf"": 31.0, ""cx"": 0.324, ""cy"": 0.772, ""score"": 1.747}, {""value"": 83, ""conf"": 0.0, ""cx"": 0.116, ""cy"": 0.269, ""score"": 1.448}, {""value"": 23, ""conf"": 0.0, ""cx"": 0.117, ""cy"": 0.277, ""score"": 1.444}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.207, ""cy"": 0.272, ""score"": 1.433}, {""value"": 2, ""conf"": 37.0, ""cx"": 0.291, ""cy"": 0.365, ""score"": 0.944}, {""value"": 9, ""conf"": 26.0, ""cx"": 0.118, ""cy"": 0.318, ""score"": 0.883}, {""value"": 8, ""conf"": 26.0, ""cx"": 0.293, ""cy"": 0.314, ""score"": 0.859}, {""value"": 83, ""conf"": 0.0, ""cx"": 0.09, ""cy"": 0.287, ""score"": 0.643}]",,,
flip__0060,flip,0060,2,27,28,training/flip/0060_000000028.jpg,45,"[{""value"": 3, ""conf"": 0.0, ""cx"": 0.068, ""cy"": 0.255, ""score"": 1.462}, {""value"": 22, ""conf"": 84.0, ""cx"": 0.658, ""cy"": 0.292, ""score"": 1.442}, {""value"": 310, ""conf"": 0.0, ""cx"": 0.152, ""cy"": 0.273, ""score"": 1.441}, {""value"": 5, ""conf"": 29.0, ""cx"": 0.119, ""cy"": 0.298, ""score"": 0.923}, {""value"": 10, ""conf"": 66.0, ""cx"": 0.374, ""cy"": 0.467, ""score"": 0.77}, {""value"": 29, ""conf"": 9.0, ""cx"": 0.638, ""cy"": 0.3, ""score"": 0.686}, {""value"": 190, ""conf"": 53.0, ""cx"": 0.216, ""cy"": 0.472, ""score"": 0.662}, {""value"": 83, ""conf"": 0.0, ""cx"": 0.107, ""cy"": 0.305, ""score"": 0.632}]",3,22,2.3547
flip__0060,flip,0060,3,40,41,training/flip/0060_000000041.jpg,35,"[{""value"": 22, ""conf"": 64.0, ""cx"": 0.243, ""cy"": 0.623, ""score"": 1.215}, {""value"": 5, ""conf"": 43.0, ""cx"": 0.164, ""cy"": 0.356, ""score"": 1.027}, {""value"": 22, ""conf"": 80.0, ""cx"": 0.243, ""cy"": 0.615, ""score"": 0.971}, {""value"": 2, ""conf"": 16.0, ""cx"": 0.148, ""cy"": 0.291, ""score"": 0.792}, {""value"": 224, ""conf"": 19.0, ""cx"": 0.237, ""cy"": 0.631, ""score"": 0.77}, {""value"": 24, ""conf"": 57.0, ""cx"": 0.243, ""cy"": 0.608, ""score"": 0.737}, {""value"": 22, ""conf"": 54.0, ""cx"": 0.244, ""cy"": 0.585, ""score"": 0.696}, {""value"": 7, ""conf"": 9.0, ""cx"": 0.348, ""cy"": 0.309, ""score"": 0.683}]",,,
flip__0060,flip,0060,4,54,55,testing/flip/0060_000000055.jpg,18,"[{""value"": 4, ""conf"": 89.0, ""cx"": 0.521, ""cy"": 0.869, ""score"": 1.953}, {""value"": 3, ""conf"": 54.0, ""cx"": 0.527, ""cy"": 0.942, ""score"": 1.64}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.316, ""cy"": 0.729, ""score"": 1.417}, {""value"": 6, ""conf"": 20.0, ""cx"": 0.694, ""cy"": 0.332, ""score"": 0.788}, {""value"": 22, ""conf"": 0.0, ""cx"": 0.766, ""cy"": 0.298, ""score"": 0.616}, {""value"": 22, ""conf"": 0.0, ""cx"": 0.599, ""cy"": 0.305, ""score"": 0.587}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.664, ""cy"": 0.327, ""score"": 0.586}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.609, ""cy"": 0.318, ""score"": 0.583}]",4,3,5.3071
flip__0061,flip,0061,0,0,9,training/flip/0061_000000009.jpg,11,"[{""value"": 5, ""conf"": 50.0, ""cx"": 0.084, ""cy"": 0.292, ""score"": 1.141}, {""value"": 3, ""conf"": 41.0, ""cx"": 0.19, ""cy"": 0.325, ""score"": 1.019}, {""value"": 7, ""conf"": 29.0, ""cx"": 0.167, ""cy"": 0.307, ""score"": 0.912}, {""value"": 3, ""conf"": 15.0, ""cx"": 0.121, ""cy"": 0.331, ""score"": 0.766}, {""value"": 23, ""conf"": 0.0, ""cx"": 0.147, ""cy"": 0.286, ""score"": 0.635}, {""value"": 8, ""conf"": 1.0, ""cx"": 0.652, ""cy"": 0.304, ""score"": 0.606}, {""value"": 72, ""conf"": 0.0, ""cx"": 0.373, ""cy"": 0.284, ""score"": 0.602}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.602, ""cy"": 0.296, ""score"": 0.592}]",5,4,3.9835
flip__0061,flip,0061,1,5,14,training/flip/0061_000000014.jpg,0,[],,,
flip__0061,flip,0061,2,10,19,training/flip/0061_000000019.jpg,14,"[{""value"": 7, ""conf"": 19.0, ""cx"": 0.552, ""cy"": 0.326, ""score"": 0.76}, {""value"": 4, ""conf"": 9.0, ""cx"": 0.151, ""cy"": 0.357, ""score"": 0.689}, {""value"": 252, ""conf"": 0.0, ""cx"": 0.133, ""cy"": 0.28, ""score"": 0.64}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.267, ""cy"": 0.282, ""score"": 0.619}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.186, ""cy"": 0.351, ""score"": 0.597}, {""value"": 80, ""conf"": 0.0, ""cx"": 0.821, ""cy"": 0.371, ""score"": 0.588}, {""value"": 17, ""conf"": 0.0, ""cx"": 0.828, ""cy"": 0.378, ""score"": 0.585}, {""value"": 46, ""conf"": 19.0, ""cx"": 0.539, ""cy"": 0.295, ""score"": 0.373}]",8,7,3.6291
flip__0061,flip,0061,3,16,25,training/flip/0061_000000025.jpg,40,"[{""value"": 2, ""conf"": 53.0, ""cx"": 0.741, ""cy"": 0.376, ""score"": 1.103}, {""value"": 1, ""conf"": 36.0, ""cx"": 0.634, ""cy"": 0.316, ""score"": 0.947}, {""value"": 7, ""conf"": 22.0, ""cx"": 0.076, ""cy"": 0.296, ""score"": 0.861}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.131, ""cy"": 0.303, ""score"": 0.629}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.161, ""cy"": 0.296, ""score"": 0.628}, {""value"": 1180, ""conf"": 0.0, ""cx"": 0.15, ""cy"": 0.309, ""score"": 0.623}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.136, ""cy"": 0.328, ""score"": 0.615}, {""value"": 1000, ""conf"": 0.0, ""cx"": 0.18, ""cy"": 0.336, ""score"": 0.605}]",1,2,3.9809
flip__0061,flip,0061,4,21,30,training/flip/0061_000000030.jpg,28,"[{""value"": 5, ""conf"": 0.0, ""cx"": 0.984, ""cy"": 0.787, ""score"": 1.491}, {""value"": 2, ""conf"": 95.0, ""cx"": 0.929, ""cy"": 0.393, ""score"": 1.143}, {""value"": 2, ""conf"": 67.0, ""cx"": 0.722, ""cy"": 0.389, ""score"": 0.834}, {""value"": 2, ""conf"": 62.0, ""cx"": 0.572, ""cy"": 0.464, ""score"": 0.724}, {""value"": 1, ""conf"": 49.0, ""cx"": 0.698, ""cy"": 0.434, ""score"": 0.628}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.859, ""cy"": 0.374, ""score"": 0.592}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.865, ""cy"": 0.38, ""score"": 0.59}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.808, ""cy"": 0.368, ""score"": 0.587}]",,,
flip__0062,flip,0062,0,0,1,training/flip/0062_000000001.jpg,20,"[{""value"": 1, ""conf"": 27.0, ""cx"": 0.136, ""cy"": 0.3, ""score"": 0.9}, {""value"": 1, ""conf"": 25.0, ""cx"": 0.593, ""cy"": 0.311, ""score"": 0.833}, {""value"": 37, ""conf"": 24.0, ""cx"": 0.662, ""cy"": 0.312, ""score"": 0.833}, {""value"": 37, ""conf"": 17.0, ""cx"": 0.623, ""cy"": 0.308, ""score"": 0.759}, {""value"": 2, ""conf"": 6.0, ""cx"": 0.753, ""cy"": 0.378, ""score"": 0.634}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.869, ""cy"": 0.377, ""score"": 0.592}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.609, ""cy"": 0.303, ""score"": 0.59}, {""value"": 132, ""conf"": 41.0, ""cx"": 0.748, ""cy"": 0.385, ""score"": 0.58}]",1,2,3.7838
flip__0062,flip,0062,1,7,8,training/flip/0062_000000008.jpg,14,"[{""value"": 3, ""conf"": 39.0, ""cx"": 0.366, ""cy"": 0.267, ""score"": 1.802}, {""value"": 108, ""conf"": 31.0, ""cx"": 0.634, ""cy"": 0.308, ""score"": 0.901}, {""value"": 192, ""conf"": 0.0, ""cx"": 0.626, ""cy"": 0.302, ""score"": 0.593}, {""value"": 718, ""conf"": 0.0, ""cx"": 0.648, ""cy"": 0.314, ""score"": 0.59}, {""value"": 177, ""conf"": 0.0, ""cx"": 0.605, ""cy"": 0.31, ""score"": 0.586}, {""value"": 18, ""conf"": 0.0, ""cx"": 0.616, ""cy"": 0.322, ""score"": 0.581}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.578, ""cy"": 0.313, ""score"": 0.58}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.581, ""cy"": 0.319, ""score"": 0.577}]",3,1,3.1819
flip__0062,flip,0062,2,14,15,training/flip/0062_000000015.jpg,14,"[{""value"": 33, ""conf"": 48.0, ""cx"": 0.829, ""cy"": 0.372, ""score"": 1.069}, {""value"": 7, ""conf"": 24.0, ""cx"": 0.794, ""cy"": 0.317, ""score"": 0.851}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.371, ""cy"": 0.715, ""score"": 0.602}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.656, ""cy"": 0.335, ""score"": 0.581}, {""value"": 4, ""conf"": 41.0, ""cx"": 0.035, ""cy"": 0.454, ""score"": 0.578}, {""value"": 22, ""conf"": 0.0, ""cx"": 0.744, ""cy"": 0.373, ""score"": 0.575}, {""value"": 19, ""conf"": 0.0, ""cx"": 0.672, ""cy"": 0.355, ""score"": 0.573}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.692, ""cy"": 0.37, ""score"": 0.569}]",4,5,3.4327
flip__0062,flip,0062,3,22,23,training/flip/0062_000000023.jpg,27,"[{""value"": 2, ""conf"": 43.0, ""cx"": 0.606, ""cy"": 0.343, ""score"": 0.999}, {""value"": 7, ""conf"": 35.0, ""cx"": 0.81, ""cy"": 0.3, ""score"": 0.971}, {""value"": 2, ""conf"": 58.0, ""cx"": 0.898, ""cy"": 0.424, ""score"": 0.753}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.921, ""cy"": 0.309, ""score"": 0.634}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.725, ""cy"": 0.309, ""score"": 0.604}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.705, ""cy"": 0.317, ""score"": 0.597}, {""value"": 20, ""conf"": 0.0, ""cx"": 0.652, ""cy"": 0.312, ""score"": 0.592}, {""value"": 33, ""conf"": 0.0, ""cx"": 0.834, ""cy"": 0.37, ""score"": 0.59}]",,,
flip__0062,flip,0062,4,29,30,training/flip/0062_000000030.jpg,4,"[{""value"": 450, ""conf"": 50.0, ""cx"": 0.819, ""cy"": 0.369, ""score"": 1.089}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.601, ""cy"": 0.37, ""score"": 0.555}, {""value"": 7, ""conf"": 8.0, ""cx"": 0.036, ""cy"": 0.467, ""score"": 0.241}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.978, ""cy"": 0.5, ""score"": 0.147}]",7,450,0.7799
flip__0063,flip,0063,0,0,10,training/flip/0063_000000010.jpg,21,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.138, ""cy"": 0.263, ""score"": 1.448}, {""value"": 288, ""conf"": 72.0, ""cx"": 0.341, ""cy"": 0.653, ""score"": 1.295}, {""value"": 2, ""conf"": 22.0, ""cx"": 0.647, ""cy"": 0.366, ""score"": 0.784}, {""value"": 9, ""conf"": 18.0, ""cx"": 0.611, ""cy"": 0.283, ""score"": 0.78}, {""value"": 3, ""conf"": 58.0, ""cx"": 0.448, ""cy"": 0.448, ""score"": 0.689}, {""value"": 203, ""conf"": 0.0, ""cx"": 0.197, ""cy"": 0.294, ""score"": 0.623}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.689, ""cy"": 0.288, ""score"": 0.609}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.239, ""cy"": 0.318, ""score"": 0.605}]",3,2,3.7228
flip__0063,flip,0063,1,3,13,training/flip/0063_000000013.jpg,26,"[{""value"": 5, ""conf"": 41.0, ""cx"": 0.458, ""cy"": 0.952, ""score"": 1.517}, {""value"": 4, ""conf"": 90.0, ""cx"": 0.422, ""cy"": 0.68, ""score"": 1.477}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.145, ""cy"": 0.264, ""score"": 1.446}, {""value"": 285, ""conf"": 57.0, ""cx"": 0.339, ""cy"": 0.654, ""score"": 1.146}, {""value"": 2, ""conf"": 60.0, ""cx"": 0.346, ""cy"": 0.449, ""score"": 0.723}, {""value"": 2, ""conf"": 53.0, ""cx"": 0.451, ""cy"": 0.311, ""score"": 0.707}, {""value"": 8, ""conf"": 54.0, ""cx"": 0.299, ""cy"": 0.412, ""score"": 0.689}, {""value"": 203, ""conf"": 0.0, ""cx"": 0.195, ""cy"": 0.296, ""score"": 0.623}]",,,
flip__0063,flip,0063,2,6,16,training/flip/0063_000000016.jpg,39,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.137, ""cy"": 0.264, ""score"": 1.447}, {""value"": 288, ""conf"": 86.0, ""cx"": 0.341, ""cy"": 0.655, ""score"": 1.436}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.515, ""cy"": 0.912, ""score"": 1.083}, {""value"": 3, ""conf"": 47.0, ""cx"": 0.238, ""cy"": 0.303, ""score"": 1.083}, {""value"": 2, ""conf"": 37.0, ""cx"": 0.781, ""cy"": 0.644, ""score"": 0.959}, {""value"": 4, ""conf"": 24.0, ""cx"": 0.037, ""cy"": 0.677, ""score"": 0.873}, {""value"": 21, ""conf"": 0.0, ""cx"": 0.963, ""cy"": 0.325, ""score"": 0.632}, {""value"": 20, ""conf"": 0.0, ""cx"": 0.196, ""cy"": 0.296, ""score"": 0.623}]",2,3,4.7805
flip__0063,flip,0063,3,10,20,training/flip/0063_000000020.jpg,31,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.143, ""cy"": 0.268, ""score"": 1.445}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.156, ""cy"": 0.298, ""score"": 0.627}, {""value"": 39, ""conf"": 0.0, ""cx"": 0.182, ""cy"": 0.322, ""score"": 0.612}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.181, ""cy"": 0.329, ""score"": 0.608}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.691, ""cy"": 0.308, ""score"": 0.6}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.152, ""cy"": 0.367, ""score"": 0.593}, {""value"": 30, ""conf"": 0.0, ""cx"": 0.678, ""cy"": 0.342, ""score"": 0.581}, {""value"": 34, ""conf"": 0.0, ""cx"": 0.621, ""cy"": 0.332, ""score"": 0.577}]",2,10,1.2445
flip__0063,flip,0063,4,13,23,testing/flip/0063_000000023.jpg,31,"[{""value"": 5, ""conf"": 12.0, ""cx"": 0.481, ""cy"": 0.946, ""score"": 1.221}, {""value"": 10, ""conf"": 43.0, ""cx"": 0.669, ""cy"": 0.287, ""score"": 1.037}, {""value"": 22, ""conf"": 23.0, ""cx"": 0.686, ""cy"": 0.313, ""score"": 0.827}, {""value"": 8, ""conf"": 62.0, ""cx"": 0.736, ""cy"": 0.413, ""score"": 0.774}, {""value"": 90, ""conf"": 51.0, ""cx"": 0.799, ""cy"": 0.433, ""score"": 0.664}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.773, ""cy"": 0.29, ""score"": 0.621}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.783, ""cy"": 0.324, ""score"": 0.606}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.842, ""cy"": 0.354, ""score"": 0.599}]",5,8,3.0447
flip__0064,flip,0064,0,0,19,training/flip/0064_000000019.jpg,41,"[{""value"": 4, ""conf"": 94.0, ""cx"": 0.416, ""cy"": 0.865, ""score"": 2.41}, {""value"": 23, ""conf"": 56.0, ""cx"": 0.682, ""cy"": 0.265, ""score"": 1.98}, {""value"": 290, ""conf"": 86.0, ""cx"": 0.323, ""cy"": 0.652, ""score"": 1.438}, {""value"": 88, ""conf"": 47.0, ""cx"": 0.678, ""cy"": 0.318, ""score"": 1.062}, {""value"": 20, ""conf"": 7.0, ""cx"": 0.759, ""cy"": 0.295, ""score"": 0.686}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.207, ""cy"": 0.295, ""score"": 0.621}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.162, ""cy"": 0.33, ""score"": 0.611}, {""value"": 301, ""conf"": 0.0, ""cx"": 0.687, ""cy"": 0.303, ""score"": 0.602}]",4,23,3.8398
